root_uid	argmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	arg_status	level
IC001609R	EMIC001609R.000199	HC000T693	483	490	квартиры	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001609R	EMIC001609R.000374	HC000T693	391	408	Михаилом Чечетовым	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.000387	HC000T693	627	643	охотничьего ружья	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nom
IC001609R	EMIC001609R.000400	HC000T693	483	490	квартиры	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001609R	EMIC001609R.001705	HC000T693	391	408	Михаилом Чечетовым	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.000716	HC000T693	1354	1372	Станислава Мельника	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.000729	HC000T693	1392	1406	Рената Ахметова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001609R	EMIC001609R.000857	HC000T693	6000	6016	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001609R	EMIC001609R.000870	HC000T693	5920	5966	охотничьего карабина Blazer P93 калибра 7,62 мм	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nom
IC001609R	EMIC001609R.000883	HC000T693	5902	5915	своей квартире	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001609R	EMIC001609R.001692	HC000T693	6000	6016	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.000964	HC000T693	6000	6016	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001609R	EMIC001609R.000977	HC000T693	6000	6016	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001011	HC000T693	6000	6016	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001609R	EMIC001609R.001024	HC000T693	5920	5966	охотничьего карабина Blazer P93 калибра 7,62 мм	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nam
IC001609R	EMIC001609R.001037	HC000T693	5902	5915	своей квартире	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001609R	EMIC001609R.001679	HC000T693	6000	6016	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001071	HC000T693	6301	6316	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001084	HC000T693	6212	6221	своем доме	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC001609R	EMIC001609R.001666	HC000T693	6301	6316	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001233	HC000T693	6301	6316	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001246	HC000T693	6212	6221	своем доме	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC001609R	EMIC001609R.001653	HC000T693	6301	6316	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001259	HC000T693	6448	6461	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001272	HC000T693	6385	6404	собственной квартире	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001609R	EMIC001609R.001640	HC000T693	6448	6461	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001609R	EMIC001609R.001353	HC000T693	6448	6461	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001609R	EMIC001609R.001366	HC000T693	6385	6404	собственной квартире	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001609R	EMIC001609R.001627	HC000T693	6448	6461	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001609R	EMIC001609R.001447	HC000T693	6691	6704	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001460	HC000T693	6628	6649	квартиры на 17-м этаже	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001609R	EMIC001609R.001507	HC000T693	6691	6704	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001609R	EMIC001609R.001520	HC000T693	6628	6649	квартиры на 17-м этаже	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC0015P0A	EMIC0015P0A.000024	HC000Q7LK	110	129	Александр Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC0015P0A	EMIC0015P0A.000105	HC000Q7LK	230	236	Милиция	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	lawenforcementagency	base	nom
IC0015P0A	EMIC0015P0A.000118	HC000Q7LK	280	298	умышленном убийстве	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	unspecified	unspecified	base	EMPTY_NA
IC0015P0A	EMIC0015P0A.000246	HC000Q7LK	429	438	Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC0015P0A	EMIC0015P0A.000648	HC000Q7LK	14	34	Александра Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	informative	nam
IC0015P0A	EMIC0015P0A.000654	HC000Q7LK	75	108	экс-губернатор Запорожской области	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	informative	nom
IC0015P0A	EMIC0015P0A.000660	HC000Q7LK	196	212	бывший губернатор	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	informative	nom
IC0015P0A	EMIC0015P0A.000666	HC000Q7LK	351	352	он	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	informative	pro
IC0015P0A	EMIC0015P0A.000259	HC000Q7LK	429	438	Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC0015WHR	EMIC0015WHR.000071	HC000ZXRL	297	308	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0015WHR	EMIC0015WHR.000139	HC000ZXRL	621	631	Калашникова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC0015WHR	EMIC0015WHR.000220	HC000ZXRL	621	631	Калашникова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015WHR	EMIC0015WHR.000233	HC000ZXRL	655	661	титушек	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC0015WHR	EMIC0015WHR.000246	HC000ZXRL	675	684	Антимайдан	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	loc	geographicpoint	unspecified	base	nam
IC0015WHR	EMIC0015WHR.000434	HC000ZXRL	621	631	Калашникова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015WHR	EMIC0015WHR.000447	HC000ZXRL	779	790	центре Киева	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nom
IC0015P3U	EMIC0015P3U.000212	HC000Q7LP	346	357	Олеся Бузины	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nom
IC0015P3U	EMIC0015P3U.000225	HC000Q7LP	380	399	подъезда своего дома	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC0015P3U	EMIC0015P3U.000447	HC000Q7LP	1106	1122	Олега Калашникова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.000622	HC000Q7LP	1106	1122	Олега Калашникова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.000656	HC000Q7LP	1181	1196	Михаила Чечетова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.001314	HC000Q7LP	1181	1196	Михаила Чечетова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.000831	HC000Q7LP	1199	1219	Александра Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.001301	HC000Q7LP	1199	1219	Александра Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.000865	HC000Q7LP	1199	1219	Александра Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.001288	HC000Q7LP	1199	1219	Александра Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.000899	HC000Q7LP	1181	1196	Михаила Чечетова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.001275	HC000Q7LP	1181	1196	Михаила Чечетова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.001014	HC000Q7LP	1223	1241	Станислава Мельника	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P3U	EMIC0015P3U.001262	HC000Q7LP	1223	1241	Станислава Мельника	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OHR	EMIC0015OHR.000024	HC000Q7LD	744	760	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC0015OHR	EMIC0015OHR.000037	HC000Q7LD	744	760	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC0015OHR	EMIC0015OHR.000050	HC000Q7LD	791	827	зарегистрированного охотничьего ружья	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nom
IC0015OHR	EMIC0015OHR.000063	HC000Q7LD	844	848	Киеве	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC0015OHR	EMIC0015OHR.000144	HC000Q7LD	1407	1422	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC0015OHR	EMIC0015OHR.000157	HC000Q7LD	1407	1422	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC0015OHR	EMIC0015OHR.000251	HC000Q7LD	2088	2101	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC0015OHR	EMIC0015OHR.000264	HC000Q7LD	2088	2101	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC0015OHR	EMIC0015OHR.000439	HC000Q7LD	2152	2165	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC0015OHR	EMIC0015OHR.000452	HC000Q7LD	2248	2251	суду	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	court	base	nom
IC0015OHR	EMIC0015OHR.000465	HC000Q7LD	2269	2307	злоупотреблении служебными полномочиями	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	politicalcrime	abuseofoffice	base	EMPTY_NA
IC0015OHR	EMIC0015OHR.000478	HC000Q7LD	2311	2347	связях с организованной преступностью	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	unspecified	unspecified	base	EMPTY_NA
IC0015OHR	EMIC0015OHR.000606	HC000Q7LD	3246	3278	окна своей квартиры на 17-м этаже	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC0015OHR	EMIC0015OHR.000619	HC000Q7LD	3197	3210	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OHR	EMIC0015OHR.000653	HC000Q7LD	3373	3385	мошенничестве	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	financialcrime	fraud	base	EMPTY_NA
IC0015OHR	EMIC0015OHR.000666	HC000Q7LD	3343	3345	его	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	pro
IC0015OHR	EMIC0015OHR.000679	HC000Q7LD	3389	3427	злоупотреблении служебными полномочиями	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	politicalcrime	abuseofoffice	base	EMPTY_NA
IC0015OS3	EMIC0015OS3.000024	HC000Q7LA	1038	1052	Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OS3	EMIC0015OS3.000037	HC000Q7LA	1070	1074	Киеве	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC0015OS3	EMIC0015OS3.000071	HC000Q7LA	1038	1052	Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OS3	EMIC0015OS3.000105	HC000Q7LA	156	170	Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OST	EMIC0015OST.000071	HC000Q7LJ	405	421	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OST	EMIC0015OST.000084	HC000Q7LJ	405	421	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OST	EMIC0015OST.000097	HC000Q7LJ	438	457	охотничьего карабина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nom
IC0015OST	EMIC0015OST.000110	HC000Q7LJ	550	557	квартире	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC0015OST	EMIC0015OST.000144	HC000Q7LJ	929	944	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OST	EMIC0015OST.000157	HC000Q7LJ	929	944	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OST	EMIC0015OST.000170	HC000Q7LJ	908	917	своем доме	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC0015OST	EMIC0015OST.000204	HC000Q7LJ	1509	1522	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC0015OST	EMIC0015OST.000371	HC000Q7LJ	1601	1623	Регионал Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	informative	nam
IC0015OST	EMIC0015OST.000377	HC000Q7LJ	1959	1965	Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	informative	nam
IC0015OST	EMIC0015OST.000217	HC000Q7LJ	1509	1522	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC0015OST	EMIC0015OST.000251	HC000Q7LJ	2183	2200	Александра Бордюга	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	police	unspecified	base	nam
IC0015OST	EMIC0015OST.000264	HC000Q7LJ	2100	2105	гараже	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	structure	unspecified	base	nom
IC0015OST	EMIC0015OST.000298	HC000Q7LJ	2699	2712	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OST	EMIC0015OST.000311	HC000Q7LJ	2699	2712	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OST	EMIC0015OST.000324	HC000Q7LJ	2733	2752	собственной квартиры	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC0015OST	EMIC0015OST.000358	HC000Q7LJ	2699	2712	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00160AZ	EMIC00160AZ.000024	HC000T68Z	287	306	бандитов-бандеровцев	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC00160AZ	EMIC00160AZ.000037	HC000T68Z	194	205	Олесю Бузине	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC00160AZ	EMIC00160AZ.000233	HC000T68Z	375	379	Олеся	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC00160AZ	EMIC00160AZ.000239	HC000T68Z	1	12	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC00160AZ	EMIC00160AZ.000245	HC000T68Z	161	205	краинскому писателю и журналисту Олесю Бузине	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nom
IC00160AZ	EMIC00160AZ.000251	HC000T68Z	6079	6084	Бузины	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC00160AZ	EMIC00160AZ.000257	HC000T68Z	6565	6588	украинцем Олесем Бузиной	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC00160AZ	EMIC00160AZ.000263	HC000T68Z	4154	4158	Олеся	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC00160AZ	EMIC00160AZ.000269	HC000T68Z	160	205	украинскому писателю и журналисту Олесю Бузине	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC00160BK	EMIC00160BK.000024	HC000T68Y	700	708	Медведько	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC00160BK	EMIC00160BK.000037	HC000T68Y	712	718	Полищук	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC00160BK	EMIC00160BK.000071	HC000T68Y	596	607	Олеся Бузины	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC00160BK	EMIC00160BK.000105	HC000T68Y	596	607	Олеся Бузины	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC00160BK	EMIC00160BK.000131	HC000T68Y	24	28	Олеся	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC00160BK	EMIC00160BK.000137	HC000T68Y	6208	6213	Бузины	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	informative	nam
IC0015P6B	EMIC0015P6B.000024	HC000Q7LS	88	119	"Украинская повстанческая армия"	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	unspecified	unspecified	base	nam
IC0015P6B	EMIC0015P6B.000050	HC000Q7LS	1369	1388	"Оппозиционный блок"	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
IC0015P6B	EMIC0015P6B.000063	HC000Q7LS	404	410	Украины	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0015P6B	EMIC0015P6B.000076	HC000Q7LS	2468	2483	Владимир Фесенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC0015P6B	EMIC0015P6B.000110	HC000Q7LS	2560	2564	Киеве	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC0015P6B	EMIC0015P6B.000183	HC000Q7LS	2584	2595	неизвестными	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
