root_doc_id	doc_element_id	media_type	type	subtype	subsubtype	span
IC001V8NY	IC001VBHL	text	justice	initiatejudicialprocess	chargeindict	8354-9068
IC001V8NY	IC001VBHL	text	life	injure	injurycausedbyviolentevents	1749-3032
IC001V8NY	IC001VBHL	text	life	injure	injurycausedbyviolentevents	3811-4941
IC001V8NY	IC001VBHL	text	life	injure	injurycausedbyviolentevents	409-1516
IC001V8NY	IC001VBHL	text	life	injure	injurycausedbyviolentevents	5880-7134
IC001V8NY	IC001VBHL	text	life	injure	injurycausedbyviolentevents	8354-9068
IC001V8NY	IC001VBHL	text	life	injure	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	life	injure	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	life	injure	unspecified	409-1516
IC001V8NY	IC001VBHL	text	life	injure	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	life	injure	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	loc	geographicpoint	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	loc	geographicpoint	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	loc	geographicpoint	unspecified	409-1516
IC001V8NY	IC001VBHL	text	loc	geographicpoint	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	loc	geographicpoint	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	loc	unspecified	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	loc	unspecified	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	loc	unspecified	unspecified	409-1516
IC001V8NY	IC001VBHL	text	loc	unspecified	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	loc	unspecified	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	measurement	size	count	1749-3032
IC001V8NY	IC001VBHL	text	measurement	size	count	3811-4941
IC001V8NY	IC001VBHL	text	measurement	size	count	409-1516
IC001V8NY	IC001VBHL	text	measurement	size	count	5880-7134
IC001V8NY	IC001VBHL	text	measurement	size	count	8354-9068
IC001V8NY	IC001VBHL	text	movement	transportartifact	fall	1749-3032
IC001V8NY	IC001VBHL	text	movement	transportartifact	fall	3811-4941
IC001V8NY	IC001VBHL	text	movement	transportartifact	fall	409-1516
IC001V8NY	IC001VBHL	text	movement	transportartifact	fall	5880-7134
IC001V8NY	IC001VBHL	text	movement	transportartifact	fall	8354-9068
IC001V8NY	IC001VBHL	text	movement	transportartifact	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	movement	transportartifact	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	movement	transportartifact	unspecified	409-1516
IC001V8NY	IC001VBHL	text	movement	transportartifact	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	movement	transportartifact	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	organizationaffiliation	employmentmembership	employment	1749-3032
IC001V8NY	IC001VBHL	text	organizationaffiliation	employmentmembership	employment	3811-4941
IC001V8NY	IC001VBHL	text	organizationaffiliation	employmentmembership	employment	409-1516
IC001V8NY	IC001VBHL	text	organizationaffiliation	employmentmembership	employment	5880-7134
IC001V8NY	IC001VBHL	text	organizationaffiliation	employmentmembership	employment	8354-9068
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	government	1749-3032
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	government	3811-4941
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	government	409-1516
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	government	5880-7134
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	government	8354-9068
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	headofstate	1749-3032
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	headofstate	3811-4941
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	headofstate	409-1516
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	headofstate	5880-7134
IC001V8NY	IC001VBHL	text	organizationaffiliation	leadership	headofstate	8354-9068
IC001V8NY	IC001VBHL	text	org	commercialorganization	broadcastingcompany	1749-3032
IC001V8NY	IC001VBHL	text	org	commercialorganization	broadcastingcompany	3811-4941
IC001V8NY	IC001VBHL	text	org	commercialorganization	broadcastingcompany	409-1516
IC001V8NY	IC001VBHL	text	org	commercialorganization	broadcastingcompany	5880-7134
IC001V8NY	IC001VBHL	text	org	commercialorganization	broadcastingcompany	8354-9068
IC001V8NY	IC001VBHL	text	org	government	agency	1749-3032
IC001V8NY	IC001VBHL	text	org	government	agency	3811-4941
IC001V8NY	IC001VBHL	text	org	government	agency	409-1516
IC001V8NY	IC001VBHL	text	org	government	agency	5880-7134
IC001V8NY	IC001VBHL	text	org	government	agency	8354-9068
IC001V8NY	IC001VBHL	text	org	government	legislativebody	1749-3032
IC001V8NY	IC001VBHL	text	org	government	legislativebody	3811-4941
IC001V8NY	IC001VBHL	text	org	government	legislativebody	409-1516
IC001V8NY	IC001VBHL	text	org	government	legislativebody	5880-7134
IC001V8NY	IC001VBHL	text	org	government	legislativebody	8354-9068
IC001V8NY	IC001VBHL	text	org	government	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	org	government	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	org	government	unspecified	409-1516
IC001V8NY	IC001VBHL	text	org	government	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	org	government	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	org	militaryorganization	governmentarmedforces	1749-3032
IC001V8NY	IC001VBHL	text	org	militaryorganization	governmentarmedforces	3811-4941
IC001V8NY	IC001VBHL	text	org	militaryorganization	governmentarmedforces	409-1516
IC001V8NY	IC001VBHL	text	org	militaryorganization	governmentarmedforces	5880-7134
IC001V8NY	IC001VBHL	text	org	militaryorganization	governmentarmedforces	8354-9068
IC001V8NY	IC001VBHL	text	org	politicalorganization	court	1749-3032
IC001V8NY	IC001VBHL	text	org	politicalorganization	court	3811-4941
IC001V8NY	IC001VBHL	text	org	politicalorganization	court	409-1516
IC001V8NY	IC001VBHL	text	org	politicalorganization	court	5880-7134
IC001V8NY	IC001VBHL	text	org	politicalorganization	court	8354-9068
IC001V8NY	IC001VBHL	text	partwhole	subsidiary	nationalitycitizen	1749-3032
IC001V8NY	IC001VBHL	text	partwhole	subsidiary	nationalitycitizen	3811-4941
IC001V8NY	IC001VBHL	text	partwhole	subsidiary	nationalitycitizen	409-1516
IC001V8NY	IC001VBHL	text	partwhole	subsidiary	nationalitycitizen	5880-7134
IC001V8NY	IC001VBHL	text	partwhole	subsidiary	nationalitycitizen	8354-9068
IC001V8NY	IC001VBHL	text	per	combatant	sniper	1749-3032
IC001V8NY	IC001VBHL	text	per	combatant	sniper	3811-4941
IC001V8NY	IC001VBHL	text	per	combatant	sniper	409-1516
IC001V8NY	IC001VBHL	text	per	combatant	sniper	5880-7134
IC001V8NY	IC001VBHL	text	per	combatant	sniper	8354-9068
IC001V8NY	IC001VBHL	text	per	militarypersonnel	militaryofficer	1749-3032
IC001V8NY	IC001VBHL	text	per	militarypersonnel	militaryofficer	3811-4941
IC001V8NY	IC001VBHL	text	per	militarypersonnel	militaryofficer	409-1516
IC001V8NY	IC001VBHL	text	per	militarypersonnel	militaryofficer	5880-7134
IC001V8NY	IC001VBHL	text	per	militarypersonnel	militaryofficer	8354-9068
IC001V8NY	IC001VBHL	text	per	militarypersonnel	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	per	militarypersonnel	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	per	militarypersonnel	unspecified	409-1516
IC001V8NY	IC001VBHL	text	per	militarypersonnel	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	per	militarypersonnel	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	per	politician	headofgovernment	1749-3032
IC001V8NY	IC001VBHL	text	per	politician	headofgovernment	3811-4941
IC001V8NY	IC001VBHL	text	per	politician	headofgovernment	409-1516
IC001V8NY	IC001VBHL	text	per	politician	headofgovernment	5880-7134
IC001V8NY	IC001VBHL	text	per	politician	headofgovernment	8354-9068
IC001V8NY	IC001VBHL	text	per	politician	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	per	politician	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	per	politician	unspecified	409-1516
IC001V8NY	IC001VBHL	text	per	politician	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	per	politician	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	per	professionalposition	minister	1749-3032
IC001V8NY	IC001VBHL	text	per	professionalposition	minister	3811-4941
IC001V8NY	IC001VBHL	text	per	professionalposition	minister	409-1516
IC001V8NY	IC001VBHL	text	per	professionalposition	minister	5880-7134
IC001V8NY	IC001VBHL	text	per	professionalposition	minister	8354-9068
IC001V8NY	IC001VBHL	text	per	professionalposition	spokesperson	1749-3032
IC001V8NY	IC001VBHL	text	per	professionalposition	spokesperson	3811-4941
IC001V8NY	IC001VBHL	text	per	professionalposition	spokesperson	409-1516
IC001V8NY	IC001VBHL	text	per	professionalposition	spokesperson	5880-7134
IC001V8NY	IC001VBHL	text	per	professionalposition	spokesperson	8354-9068
IC001V8NY	IC001VBHL	text	per	professionalposition	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	per	professionalposition	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	per	professionalposition	unspecified	409-1516
IC001V8NY	IC001VBHL	text	per	professionalposition	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	per	professionalposition	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	personnel	endposition	quitretire	1749-3032
IC001V8NY	IC001VBHL	text	personnel	endposition	quitretire	3811-4941
IC001V8NY	IC001VBHL	text	personnel	endposition	quitretire	409-1516
IC001V8NY	IC001VBHL	text	personnel	endposition	quitretire	5880-7134
IC001V8NY	IC001VBHL	text	personnel	endposition	quitretire	8354-9068
IC001V8NY	IC001VBHL	text	per	unspecified	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	per	unspecified	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	per	unspecified	unspecified	409-1516
IC001V8NY	IC001VBHL	text	per	unspecified	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	per	unspecified	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	physical	locatednear	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	physical	locatednear	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	physical	locatednear	unspecified	409-1516
IC001V8NY	IC001VBHL	text	physical	locatednear	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	physical	locatednear	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	responsibilityblame	assignblame	assignblame	1749-3032
IC001V8NY	IC001VBHL	text	responsibilityblame	assignblame	assignblame	3811-4941
IC001V8NY	IC001VBHL	text	responsibilityblame	assignblame	assignblame	409-1516
IC001V8NY	IC001VBHL	text	responsibilityblame	assignblame	assignblame	5880-7134
IC001V8NY	IC001VBHL	text	responsibilityblame	assignblame	assignblame	8354-9068
IC001V8NY	IC001VBHL	text	responsibilityblame	claimresponsibility	claimresponsibility	1749-3032
IC001V8NY	IC001VBHL	text	responsibilityblame	claimresponsibility	claimresponsibility	3811-4941
IC001V8NY	IC001VBHL	text	responsibilityblame	claimresponsibility	claimresponsibility	409-1516
IC001V8NY	IC001VBHL	text	responsibilityblame	claimresponsibility	claimresponsibility	5880-7134
IC001V8NY	IC001VBHL	text	responsibilityblame	claimresponsibility	claimresponsibility	8354-9068
IC001V8NY	IC001VBHL	text	sid	political	opposition	1749-3032
IC001V8NY	IC001VBHL	text	sid	political	opposition	3811-4941
IC001V8NY	IC001VBHL	text	sid	political	opposition	409-1516
IC001V8NY	IC001VBHL	text	sid	political	opposition	5880-7134
IC001V8NY	IC001VBHL	text	sid	political	opposition	8354-9068
IC001V8NY	IC001VBHL	text	transaction	transfermoney	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	transaction	transfermoney	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	transaction	transfermoney	unspecified	409-1516
IC001V8NY	IC001VBHL	text	transaction	transfermoney	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	transaction	transfermoney	unspecified	8354-9068
IC001V8NY	IC001VBHL	text	val	number	number	1749-3032
IC001V8NY	IC001VBHL	text	val	number	number	3811-4941
IC001V8NY	IC001VBHL	text	val	number	number	409-1516
IC001V8NY	IC001VBHL	text	val	number	number	5880-7134
IC001V8NY	IC001VBHL	text	val	number	number	8354-9068
IC001V8NY	IC001VBHL	text	veh	aircraft	drone	1749-3032
IC001V8NY	IC001VBHL	text	veh	aircraft	drone	3811-4941
IC001V8NY	IC001VBHL	text	veh	aircraft	drone	409-1516
IC001V8NY	IC001VBHL	text	veh	aircraft	drone	5880-7134
IC001V8NY	IC001VBHL	text	veh	aircraft	drone	8354-9068
IC001V8NY	IC001VBHL	text	wea	bomb	unspecified	1749-3032
IC001V8NY	IC001VBHL	text	wea	bomb	unspecified	3811-4941
IC001V8NY	IC001VBHL	text	wea	bomb	unspecified	409-1516
IC001V8NY	IC001VBHL	text	wea	bomb	unspecified	5880-7134
IC001V8NY	IC001VBHL	text	wea	bomb	unspecified	8354-9068
IC001V8WF	IC001VBI8	text	artifactexistence	artifactfailure	mechanicalfailure	1319-2240
IC001V8WF	IC001VBI8	text	artifactexistence	artifactfailure	mechanicalfailure	85-1103
IC001V8WF	IC001VBI8	text	conflict	attack	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	conflict	attack	unspecified	85-1103
IC001V8WF	IC001VBI8	text	contact	publicstatementinperson	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	contact	publicstatementinperson	unspecified	85-1103
IC001V8WF	IC001VBI8	text	disaster	accidentcrash	accidentcrash	1319-2240
IC001V8WF	IC001VBI8	text	disaster	accidentcrash	accidentcrash	85-1103
IC001V8WF	IC001VBI8	text	disaster	fireexplosion	fireexplosion	1319-2240
IC001V8WF	IC001VBI8	text	disaster	fireexplosion	fireexplosion	85-1103
IC001V8WF	IC001VBI8	text	fac	building	apartmentbuilding	1319-2240
IC001V8WF	IC001VBI8	text	fac	building	apartmentbuilding	85-1103
IC001V8WF	IC001VBI8	text	generalaffiliation	sponsorship	affiliated	1319-2240
IC001V8WF	IC001VBI8	text	generalaffiliation	sponsorship	affiliated	85-1103
IC001V8WF	IC001VBI8	text	gpe	country	country	1319-2240
IC001V8WF	IC001VBI8	text	gpe	country	country	85-1103
IC001V8WF	IC001VBI8	text	gpe	urbanarea	city	1319-2240
IC001V8WF	IC001VBI8	text	gpe	urbanarea	city	85-1103
IC001V8WF	IC001VBI8	text	inspection	targetaimat	targetaimat	1319-2240
IC001V8WF	IC001VBI8	text	inspection	targetaimat	targetaimat	85-1103
IC001V8WF	IC001VBI8	text	justice	arrestjaildetain	arrestjaildetain	1319-2240
IC001V8WF	IC001VBI8	text	justice	arrestjaildetain	arrestjaildetain	85-1103
IC001V8WF	IC001VBI8	text	justice	investigate	investigatecrime	1319-2240
IC001V8WF	IC001VBI8	text	justice	investigate	investigatecrime	85-1103
IC001V8WF	IC001VBI8	text	life	die	deathcausedbyviolentevents	1319-2240
IC001V8WF	IC001VBI8	text	life	die	deathcausedbyviolentevents	85-1103
IC001V8WF	IC001VBI8	text	life	injure	injurycausedbyviolentevents	1319-2240
IC001V8WF	IC001VBI8	text	life	injure	injurycausedbyviolentevents	85-1103
IC001V8WF	IC001VBI8	text	measurement	size	count	1319-2240
IC001V8WF	IC001VBI8	text	measurement	size	count	85-1103
IC001V8WF	IC001VBI8	text	movement	transportartifact	bringcarryunload	1319-2240
IC001V8WF	IC001VBI8	text	movement	transportartifact	bringcarryunload	85-1103
IC001V8WF	IC001VBI8	text	organizationaffiliation	leadership	headofstate	1319-2240
IC001V8WF	IC001VBI8	text	organizationaffiliation	leadership	headofstate	85-1103
IC001V8WF	IC001VBI8	text	per	militarypersonnel	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	per	militarypersonnel	unspecified	85-1103
IC001V8WF	IC001VBI8	text	per	police	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	per	police	unspecified	85-1103
IC001V8WF	IC001VBI8	text	per	politician	headofgovernment	1319-2240
IC001V8WF	IC001VBI8	text	per	politician	headofgovernment	85-1103
IC001V8WF	IC001VBI8	text	per	politician	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	per	politician	unspecified	85-1103
IC001V8WF	IC001VBI8	text	per	professionalposition	minister	1319-2240
IC001V8WF	IC001VBI8	text	per	professionalposition	minister	85-1103
IC001V8WF	IC001VBI8	text	per	professionalposition	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	per	professionalposition	unspecified	85-1103
IC001V8WF	IC001VBI8	text	per	unspecified	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	per	unspecified	unspecified	85-1103
IC001V8WF	IC001VBI8	text	responsibilityblame	assignblame	assignblame	1319-2240
IC001V8WF	IC001VBI8	text	responsibilityblame	assignblame	assignblame	85-1103
IC001V8WF	IC001VBI8	text	val	number	number	1319-2240
IC001V8WF	IC001VBI8	text	val	number	number	85-1103
IC001V8WF	IC001VBI8	text	veh	aircraft	drone	1319-2240
IC001V8WF	IC001VBI8	text	veh	aircraft	drone	85-1103
IC001V8WF	IC001VBI8	text	wea	unspecified	unspecified	1319-2240
IC001V8WF	IC001VBI8	text	wea	unspecified	unspecified	85-1103
IC001V9CI	IC001V9CK	video	conflict	attack	bombing	78.84-105.68
IC001V9CI	IC001V9CK	video	contact	discussion	correspondence	78.84-105.68
IC001V9CI	IC001V9CK	video	contact	discussion	unspecified	78.84-105.68
IC001V9CI	IC001V9CK	video	contact	mediastatement	broadcast	78.84-105.68
IC001V9CI	IC001V9CK	video	fac	building	governmentbuilding	IC001V9CK_20
IC001V9CI	IC001V9CK	video	fac	building	governmentbuilding	IC001V9CK_21
IC001V9CI	IC001V9CK	video	fac	building	governmentbuilding	IC001V9CK_22
IC001V9CI	IC001V9CK	video	fac	building	governmentbuilding	IC001V9CK_23
IC001V9CI	IC001V9CK	video	fac	building	governmentbuilding	IC001V9CK_24
IC001V9CI	IC001V9CK	video	fac	way	street	IC001V9CK_20
IC001V9CI	IC001V9CK	video	fac	way	street	IC001V9CK_21
IC001V9CI	IC001V9CK	video	fac	way	street	IC001V9CK_22
IC001V9CI	IC001V9CK	video	fac	way	street	IC001V9CK_23
IC001V9CI	IC001V9CK	video	fac	way	street	IC001V9CK_24
IC001V9CI	IC001V9CK	video	generalaffiliation	memberoriginreligionethnicity	unspecified	78.84-105.68
IC001V9CI	IC001V9CK	video	gpe	country	country	IC001V9CK_20
IC001V9CI	IC001V9CK	video	gpe	country	country	IC001V9CK_21
IC001V9CI	IC001V9CK	video	gpe	country	country	IC001V9CK_22
IC001V9CI	IC001V9CK	video	gpe	country	country	IC001V9CK_23
IC001V9CI	IC001V9CK	video	gpe	country	country	IC001V9CK_24
IC001V9CI	IC001V9CK	video	justice	arrestjaildetain	arrestjaildetain	78.84-105.68
IC001V9CI	IC001V9CK	video	loc	position	crimescene	IC001V9CK_20
IC001V9CI	IC001V9CK	video	loc	position	crimescene	IC001V9CK_21
IC001V9CI	IC001V9CK	video	loc	position	crimescene	IC001V9CK_22
IC001V9CI	IC001V9CK	video	loc	position	crimescene	IC001V9CK_23
IC001V9CI	IC001V9CK	video	loc	position	crimescene	IC001V9CK_24
IC001V9CI	IC001V9CK	video	organizationaffiliation	employmentmembership	employment	78.84-105.68
IC001V9CI	IC001V9CK	video	org	commercialorganization	unspecified	IC001V9CK_20
IC001V9CI	IC001V9CK	video	org	commercialorganization	unspecified	IC001V9CK_21
IC001V9CI	IC001V9CK	video	org	commercialorganization	unspecified	IC001V9CK_22
IC001V9CI	IC001V9CK	video	org	commercialorganization	unspecified	IC001V9CK_23
IC001V9CI	IC001V9CK	video	org	commercialorganization	unspecified	IC001V9CK_24
IC001V9CI	IC001V9CK	video	per	politician	headofgovernment	IC001V9CK_20
IC001V9CI	IC001V9CK	video	per	politician	headofgovernment	IC001V9CK_21
IC001V9CI	IC001V9CK	video	per	politician	headofgovernment	IC001V9CK_22
IC001V9CI	IC001V9CK	video	per	politician	headofgovernment	IC001V9CK_23
IC001V9CI	IC001V9CK	video	per	politician	headofgovernment	IC001V9CK_24
IC001V9CI	IC001V9CK	video	per	politician	unspecified	IC001V9CK_20
IC001V9CI	IC001V9CK	video	per	politician	unspecified	IC001V9CK_21
IC001V9CI	IC001V9CK	video	per	politician	unspecified	IC001V9CK_22
IC001V9CI	IC001V9CK	video	per	politician	unspecified	IC001V9CK_23
IC001V9CI	IC001V9CK	video	per	politician	unspecified	IC001V9CK_24
IC001V9CI	IC001V9CK	video	per	professionalposition	journalist	IC001V9CK_20
IC001V9CI	IC001V9CK	video	per	professionalposition	journalist	IC001V9CK_21
IC001V9CI	IC001V9CK	video	per	professionalposition	journalist	IC001V9CK_22
IC001V9CI	IC001V9CK	video	per	professionalposition	journalist	IC001V9CK_23
IC001V9CI	IC001V9CK	video	per	professionalposition	journalist	IC001V9CK_24
IC001V9CI	IC001V9CK	video	per	professionalposition	minister	IC001V9CK_20
IC001V9CI	IC001V9CK	video	per	professionalposition	minister	IC001V9CK_21
IC001V9CI	IC001V9CK	video	per	professionalposition	minister	IC001V9CK_22
IC001V9CI	IC001V9CK	video	per	professionalposition	minister	IC001V9CK_23
IC001V9CI	IC001V9CK	video	per	professionalposition	minister	IC001V9CK_24
IC001V9CI	IC001V9CK	video	per	unspecified	unspecified	IC001V9CK_20
IC001V9CI	IC001V9CK	video	per	unspecified	unspecified	IC001V9CK_21
IC001V9CI	IC001V9CK	video	per	unspecified	unspecified	IC001V9CK_22
IC001V9CI	IC001V9CK	video	per	unspecified	unspecified	IC001V9CK_23
IC001V9CI	IC001V9CK	video	per	unspecified	unspecified	IC001V9CK_24
IC001V9CI	IC001V9CK	video	sid	political	opposition	IC001V9CK_20
IC001V9CI	IC001V9CK	video	sid	political	opposition	IC001V9CK_21
IC001V9CI	IC001V9CK	video	sid	political	opposition	IC001V9CK_22
IC001V9CI	IC001V9CK	video	sid	political	opposition	IC001V9CK_23
IC001V9CI	IC001V9CK	video	sid	political	opposition	IC001V9CK_24
IC001V9CI	IC001V9CK	video	veh	aircraft	drone	IC001V9CK_20
IC001V9CI	IC001V9CK	video	veh	aircraft	drone	IC001V9CK_21
IC001V9CI	IC001V9CK	video	veh	aircraft	drone	IC001V9CK_22
IC001V9CI	IC001V9CK	video	veh	aircraft	drone	IC001V9CK_23
IC001V9CI	IC001V9CK	video	veh	aircraft	drone	IC001V9CK_24
IC001V9CI	IC001V9CL	text	conflict	attack	bombing	1-1584
IC001V9CI	IC001V9CL	text	contact	discussion	correspondence	1-1584
IC001V9CI	IC001V9CL	text	contact	discussion	unspecified	1-1584
IC001V9CI	IC001V9CL	text	contact	mediastatement	broadcast	1-1584
IC001V9CI	IC001V9CL	text	fac	building	governmentbuilding	1-1584
IC001V9CI	IC001V9CL	text	fac	way	street	1-1584
IC001V9CI	IC001V9CL	text	generalaffiliation	memberoriginreligionethnicity	unspecified	1-1584
IC001V9CI	IC001V9CL	text	gpe	country	country	1-1584
IC001V9CI	IC001V9CL	text	justice	arrestjaildetain	arrestjaildetain	1-1584
